application_id,as_of_date,gross_annual,bureau_score,existing_credit_monthly,file_age_months,delinquencies_24m,delinquency_recency_months,amount,term_months,income_verified,employment,title,age_band,employer_name,postcode_district,tenure_months,dependants,purpose
APP000635,2026-03-31,32567.0,578.0,615.0,15.0,2.0,3.0,16003.0,48.0,Yes,permanent,Ms,55-64,Fenwick & Co,L17,80.0,0.0,other
APP000636,2026-03-31,30953.0,722.0,202.0,51.0,0.0,0.0,17839.0,48.0,Yes,permanent,Mrs,55-64,Calder Logistics,LS6,90.0,2.0,other
APP000637,2026-03-31,39752.0,810.0,426.0,107.0,0.0,0.0,2000.0,36.0,Yes,permanent,Mx,35-44,Northgate Retail,BS7,153.0,0.0,debt_consolidation
APP000638,2026-03-31,19394.0,693.0,268.0,65.0,0.0,0.0,11695.0,60.0,Yes,permanent,Mr,55-64,Calder Logistics,BS7,67.0,3.0,other
APP000639,2026-03-31,47732.0,790.0,278.0,169.0,0.0,0.0,29410.0,24.0,Yes,permanent,Ms,18-24,Ashby Group,BS7,139.0,1.0,debt_consolidation
APP000640,2026-03-31,34288.0,596.0,573.0,6.0,0.0,0.0,2599.0,60.0,Yes,permanent,Ms,45-54,Ashby Group,G12,48.0,0.0,debt_consolidation
APP000641,2026-03-31,38194.0,730.0,343.0,121.0,1.0,16.0,11982.0,48.0,Yes,permanent,Mrs,35-44,Solent Marine,NE2,88.0,0.0,vehicle
APP000642,2026-03-31,27506.0,681.0,128.0,99.0,0.0,0.0,18160.0,36.0,Yes,permanent,Ms,55-64,Ashby Group,M14,17.0,0.0,debt_consolidation
APP000643,2026-03-31,17990.0,699.0,607.0,44.0,0.0,0.0,20317.0,60.0,No,self_employed,Mr,18-24,Kestrel Systems,B15,161.0,3.0,other
APP000644,2026-03-31,35007.0,617.0,459.0,59.0,0.0,0.0,28237.0,36.0,Yes,permanent,Mr,35-44,Harrow Estates,G12,65.0,1.0,other
APP000645,2026-03-31,56375.0,778.0,200.0,123.0,0.0,0.0,2779.0,60.0,Yes,permanent,Mr,18-24,Harrow Estates,LS6,116.0,0.0,debt_consolidation
APP000646,2026-03-31,33876.0,737.0,237.0,127.0,0.0,0.0,16321.0,36.0,Yes,permanent,Ms,25-34,Calder Logistics,NE2,102.0,1.0,vehicle
APP000647,2026-03-31,37593.0,633.0,143.0,50.0,0.0,0.0,22448.0,24.0,Yes,permanent,Mr,35-44,Kestrel Systems,G12,89.0,0.0,vehicle
APP000648,2026-03-31,41686.0,681.0,69.0,63.0,0.0,0.0,6148.0,60.0,Yes,permanent,Ms,25-34,Meridian Health,NE2,45.0,3.0,other
APP000649,2026-03-31,45302.0,807.0,256.0,179.0,0.0,0.0,15702.0,24.0,Yes,self_employed,Mrs,45-54,Harrow Estates,BS7,149.0,0.0,other
APP000650,2026-03-31,26089.0,534.0,642.0,74.0,2.0,5.0,30136.0,48.0,Yes,permanent,Mr,35-44,Northgate Retail,LS6,87.0,0.0,debt_consolidation
APP000651,2026-03-31,20605.0,581.0,222.0,68.0,2.0,23.0,25874.0,60.0,Yes,contract,Mx,25-34,Meridian Health,G12,26.0,3.0,other
APP000652,2026-03-31,50567.0,826.0,106.0,84.0,0.0,0.0,20046.0,36.0,Yes,permanent,Ms,35-44,Meridian Health,M14,21.0,2.0,vehicle
APP000653,2026-03-31,30896.0,688.0,599.0,122.0,0.0,0.0,2000.0,36.0,No,permanent,Ms,35-44,Calder Logistics,BS7,92.0,1.0,vehicle
APP000654,2026-03-31,44004.0,718.0,214.0,104.0,0.0,0.0,15022.0,36.0,Yes,permanent,Ms,18-24,Meridian Health,BS7,103.0,2.0,vehicle
APP000655,2026-03-31,40829.0,827.0,178.0,144.0,1.0,24.0,18898.0,24.0,Yes,permanent,Dr,45-54,Solent Marine,NE2,52.0,1.0,home_improvement
APP000656,2026-03-31,24630.0,628.0,709.0,47.0,0.0,0.0,13686.0,60.0,Yes,self_employed,Ms,45-54,Kestrel Systems,NE2,45.0,0.0,debt_consolidation
APP000657,2026-03-31,32822.0,706.0,325.0,99.0,1.0,4.0,15509.0,60.0,Yes,permanent,Dr,55-64,Kestrel Systems,G12,150.0,0.0,vehicle
APP000658,2026-03-31,29232.0,742.0,266.0,96.0,1.0,10.0,39126.0,48.0,Yes,permanent,Mr,55-64,Ashby Group,LS6,124.0,0.0,debt_consolidation
APP000659,2026-03-31,38418.0,694.0,175.0,154.0,0.0,0.0,14391.0,36.0,Yes,permanent,Dr,35-44,Solent Marine,BS7,28.0,0.0,vehicle
APP000660,2026-03-31,47171.0,760.0,0.0,193.0,0.0,0.0,8728.0,60.0,Yes,self_employed,Mr,45-54,Northgate Retail,M14,146.0,1.0,home_improvement
APP000661,2026-03-31,43107.0,808.0,16.0,86.0,0.0,0.0,17822.0,36.0,No,self_employed,Mx,35-44,Kestrel Systems,G12,13.0,3.0,home_improvement
APP000662,2026-03-31,29392.0,715.0,193.0,82.0,0.0,0.0,13632.0,36.0,Yes,permanent,Mr,18-24,Calder Logistics,M14,152.0,0.0,debt_consolidation
APP000663,2026-03-31,48667.0,773.0,149.0,203.0,0.0,0.0,13677.0,48.0,Yes,permanent,Mx,45-54,Northgate Retail,NE2,151.0,1.0,debt_consolidation
APP000664,2026-03-31,39402.0,862.0,230.0,139.0,0.0,0.0,15347.0,36.0,Yes,contract,Ms,25-34,Fenwick & Co,B15,25.0,0.0,home_improvement
APP000665,2026-03-31,28837.0,774.0,337.0,69.0,1.0,13.0,21805.0,48.0,No,permanent,Mrs,35-44,Solent Marine,G12,178.0,0.0,debt_consolidation
APP000666,2026-03-31,40881.0,826.0,211.0,150.0,0.0,0.0,17781.0,60.0,Yes,self_employed,Ms,35-44,Meridian Health,CF24,162.0,1.0,debt_consolidation
APP000667,2026-03-31,30239.0,703.0,411.0,75.0,0.0,0.0,6989.0,24.0,Yes,permanent,Ms,35-44,Kestrel Systems,B15,35.0,0.0,home_improvement
APP000668,2026-03-31,19774.0,581.0,549.0,25.0,1.0,24.0,15005.0,60.0,Yes,permanent,Mr,25-34,Ashby Group,NE2,119.0,0.0,debt_consolidation
APP000669,2026-03-31,51649.0,799.0,0.0,96.0,0.0,0.0,19558.0,48.0,No,permanent,Mr,55-64,Northgate Retail,B15,85.0,1.0,other
APP000670,2026-03-31,18817.0,680.0,307.0,69.0,1.0,14.0,12492.0,36.0,Yes,permanent,Ms,25-34,Solent Marine,NE2,29.0,1.0,vehicle
APP000671,2026-03-31,24379.0,759.0,246.0,64.0,0.0,0.0,24617.0,24.0,No,permanent,Mr,35-44,Calder Logistics,M14,40.0,0.0,vehicle
APP000672,2026-03-31,58206.0,752.0,89.0,160.0,0.0,0.0,21828.0,60.0,Yes,permanent,Mr,25-34,Kestrel Systems,LS6,39.0,1.0,debt_consolidation
APP000673,2026-03-31,50526.0,781.0,142.0,126.0,0.0,0.0,8569.0,48.0,Yes,self_employed,Mr,55-64,Northgate Retail,M14,122.0,0.0,vehicle
APP000674,2026-03-31,19776.0,564.0,346.0,39.0,0.0,0.0,18398.0,48.0,Yes,contract,Mr,55-64,Solent Marine,NE2,104.0,1.0,other
APP000675,2026-03-31,49622.0,724.0,105.0,106.0,1.0,19.0,30878.0,24.0,Yes,permanent,Mr,45-54,Ashby Group,LS6,175.0,0.0,vehicle
APP000676,2026-03-31,19699.0,644.0,506.0,87.0,2.0,21.0,27701.0,60.0,Yes,self_employed,Ms,55-64,Harrow Estates,NE2,57.0,1.0,debt_consolidation
APP000677,2026-03-31,44138.0,853.0,196.0,161.0,0.0,0.0,15578.0,60.0,Yes,permanent,Dr,45-54,Ashby Group,NE2,88.0,2.0,vehicle
APP000678,2026-03-31,20045.0,653.0,288.0,75.0,0.0,0.0,22732.0,60.0,Yes,self_employed,Ms,45-54,Fenwick & Co,M14,69.0,0.0,debt_consolidation
APP000679,2026-03-31,24283.0,622.0,590.0,64.0,1.0,9.0,10946.0,60.0,Yes,permanent,Mrs,45-54,Northgate Retail,G12,71.0,0.0,other
APP000680,2026-03-31,24076.0,607.0,489.0,60.0,2.0,6.0,5139.0,48.0,Yes,permanent,Mr,55-64,Northgate Retail,BS7,106.0,1.0,debt_consolidation
APP000681,2026-03-31,42672.0,761.0,37.0,183.0,0.0,0.0,20157.0,36.0,Yes,contract,Mrs,25-34,Meridian Health,L17,142.0,0.0,vehicle
APP000682,2026-03-31,22299.0,631.0,386.0,93.0,1.0,23.0,17849.0,60.0,Yes,permanent,Mx,45-54,Meridian Health,M14,124.0,2.0,debt_consolidation
APP000683,2026-03-31,41636.0,741.0,524.0,164.0,0.0,0.0,19856.0,48.0,Yes,permanent,Dr,25-34,Kestrel Systems,M14,23.0,0.0,debt_consolidation
APP000684,2026-03-31,25925.0,549.0,426.0,88.0,0.0,0.0,15815.0,36.0,Yes,permanent,Mrs,35-44,Harrow Estates,B15,52.0,2.0,home_improvement
APP000685,2026-03-31,47626.0,797.0,343.0,149.0,0.0,0.0,18445.0,48.0,Yes,permanent,Ms,25-34,Kestrel Systems,NE2,114.0,0.0,vehicle
APP000686,2026-03-31,42231.0,739.0,453.0,98.0,0.0,0.0,12153.0,48.0,Yes,permanent,Dr,45-54,Solent Marine,M14,138.0,0.0,other
APP000687,2026-03-31,25889.0,594.0,730.0,74.0,2.0,22.0,19549.0,24.0,Yes,self_employed,Mr,45-54,Calder Logistics,L17,157.0,2.0,debt_consolidation
APP000688,2026-03-31,25875.0,696.0,145.0,125.0,0.0,0.0,22248.0,48.0,Yes,contract,Mrs,55-64,Calder Logistics,NE2,67.0,0.0,vehicle
APP000689,2026-03-31,35878.0,680.0,542.0,107.0,0.0,0.0,15562.0,24.0,No,contract,Mrs,55-64,Ashby Group,M14,84.0,0.0,debt_consolidation
APP000690,2026-03-31,19823.0,640.0,706.0,6.0,2.0,10.0,22106.0,36.0,Yes,contract,Mrs,18-24,Ashby Group,NE2,12.0,2.0,home_improvement
APP000691,2026-03-31,34103.0,682.0,224.0,55.0,0.0,0.0,2718.0,60.0,No,permanent,Mr,25-34,Kestrel Systems,B15,95.0,2.0,debt_consolidation
APP000692,2026-03-31,37455.0,857.0,148.0,160.0,0.0,0.0,10103.0,48.0,Yes,contract,Mr,18-24,Ashby Group,CF24,57.0,1.0,other
APP000693,2026-03-31,36075.0,763.0,344.0,133.0,0.0,0.0,26834.0,36.0,Yes,permanent,Mr,45-54,Calder Logistics,NE2,96.0,0.0,vehicle
APP000694,2026-03-31,57114.0,777.0,187.0,174.0,0.0,0.0,29213.0,60.0,Yes,permanent,Mrs,25-34,Northgate Retail,NE2,109.0,1.0,vehicle
APP000695,2026-03-31,62747.0,743.0,155.0,111.0,0.0,0.0,17879.0,60.0,Yes,permanent,Mr,65+,Calder Logistics,G12,33.0,0.0,debt_consolidation
APP000696,2026-03-31,14103.0,725.0,560.0,109.0,2.0,1.0,15225.0,24.0,Yes,permanent,Dr,25-34,Northgate Retail,CF24,16.0,2.0,vehicle
APP000697,2026-03-31,34771.0,634.0,589.0,12.0,1.0,7.0,6490.0,24.0,Yes,permanent,Mr,65+,Calder Logistics,CF24,129.0,1.0,other
APP000698,2026-03-31,21335.0,642.0,234.0,90.0,0.0,0.0,18727.0,48.0,Yes,permanent,Mrs,45-54,Fenwick & Co,M14,131.0,3.0,home_improvement
APP000699,2026-03-31,35507.0,668.0,491.0,91.0,0.0,0.0,21838.0,48.0,Yes,self_employed,Ms,45-54,Calder Logistics,CF24,178.0,0.0,vehicle
APP000700,2026-03-31,46393.0,782.0,359.0,86.0,0.0,0.0,4887.0,48.0,No,permanent,Mr,35-44,Ashby Group,LS6,92.0,1.0,home_improvement
